PANEL	FILE	gene_id	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	IS_POSITIVE	qvalue	PROB
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164334.wgt.RDat	ENSG00000164334	5	119629559	119635822	0.007302	rs116590014	15.3	rs11738540	0.028	4.77	0.444	3967	1	top1	0.028	1e-04	0.444	0.657	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000270225.wgt.RDat	ENSG00000270225	5	100052859	100053539	0.169093	rs6594726	-4.47	rs12653539	0.1124	-7.87	1.974	2795	1	top1	0.11	8e-15	-1.97	0.0484	0	0.378658823529412	0.621341176470588
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000146090.wgt.RDat	ENSG00000146090	5	180100791	180209153	0.119567	rs865779058	6.25	rs466363	0.0791	-7.05	0.114	6206	1	top1	0.079	9.2e-11	-0.114	0.909	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000248222.wgt.RDat	ENSG00000248222	5	169013227	169037998	0.282834	rs7709145	-7.88	rs7709145	0.257	-11.6	-7.882	4595	1	top1	0.26	2.8e-34	7.882	3.22e-15	1	1.933155e-13	0.999999999999807
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164587.wgt.RDat	ENSG00000164587	5	150443190	150449756	0.161582	rs869196	-7.47	rs181320	0.0971	-7.19	-0.229	5004	1	top1	0.097	6.2e-13	0.229	0.819	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000272416.wgt.RDat	ENSG00000272416	5	53880293	53881051	0.14586	rs76751172	-3.5	rs1871186	0.125	-8.09	-1.18	5034	1	top1	0.12	2.3e-16	1.18	0.24	0	0.821871794871795	0.178128205128205
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000113763.wgt.RDat	ENSG00000113763	5	176810477	176880895	0.061913	rs12654908	-5.89	rs12521617	0.05	-6.02	0.372	3956	1	top1	0.05	2.6e-07	-0.372	0.71	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000248489.wgt.RDat	ENSG00000248489	5	98929171	98995013	0.363664	rs1901947	12.25	rs67293642	0.214	-11	0.697	2735	6	lasso	0.32	6.4e-44	-0.328	0.743	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000202533.wgt.RDat	ENSG00000202533	5	132468147	132468257	0.086709	rs17166628	-9.23	rs4706034	0.0748	6.32	1.8264	3195	1	top1	0.075	3e-10	1.8264	0.0678	1	0.469113294797688	0.530886705202312
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000053108.wgt.RDat	ENSG00000053108	5	133196455	133612564	0.3206	rs258524	9.26	rs2243285	0.28837	-11.76	-0.166	4193	1	top1	0.29	6.5e-39	0.166	0.868	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164253.wgt.RDat	ENSG00000164253	5	77425970	77620611	0.047517	rs10942858	9.75	rs75876243	0.00115	-3.62	0.217	4907	1	top1	0.0011	0.21	-0.217	0.8282	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000055163.wgt.RDat	ENSG00000055163	5	157266079	157395595	0.297713	rs202793	5.85	rs4705006	0.36402	13.43	0.704	3170	1	top1	0.36	4.1e-51	0.704	0.4814	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000274525.wgt.RDat	ENSG00000274525	5	181291673	181295572	0.290046	rs307813	-3.26	rs17080160	0.164	8.83	-0.1952	3322	1	lasso	0.24	1.2e-31	0.783	0.434	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000256235.wgt.RDat	ENSG00000256235	5	150777946	150796734	0.123244	rs6889420	-4.13	rs4705382	0.18987	-9.77	-1.123	5003	5	enet	0.21	2e-27	0.99	0.322	0	0.909889386792453	0.0901106132075472
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164325.wgt.RDat	ENSG00000164325	5	73173195	73175143	0.115582	rs77089651	6.89	rs60364111	0.1176	8.09	-0.334	4142	1	top1	0.12	1.9e-15	-0.334	0.7381	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000215156.wgt.RDat	ENSG00000215156	5	34190056	34193653	0.282336	rs4425481	7.6	rs1427849	0.356	13.43	2.19	4592	1	top1	0.36	1.1e-49	2.19	0.0283	0	0.26464921875	0.73535078125
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000145725.wgt.RDat	ENSG00000145725	5	103120149	103212799	0.02262	rs140085247	-3.25	rs4703217	0.0493	5.57	-0.85	2698	3	lasso	0.05	2.3e-07	-1.126	0.26	0	0.844998113207547	0.155001886792453
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000072364.wgt.RDat	ENSG00000072364	5	132875379	132963634	0.336879	rs112151944	4.08	rs253945	0.3864	-13.95	0.46664	4056	1	top1	0.39	5.4e-55	-0.46664	0.641	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164291.wgt.RDat	ENSG00000164291	5	95555074	95605064	0.134324	rs72774860	11.96	rs73133908	0.08861	-6.89	-1.026	3658	1	top1	0.089	6.6e-12	1.026	0.3047	0	0.893936029411765	0.106063970588235
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000169045.wgt.RDat	ENSG00000169045	5	179614178	179634784	0.525259	rs446003	-4.87	rs6890741	0.4839	15.7	0.189	6734	8	lasso	0.53	7.1e-85	0.141	0.888	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000250802.wgt.RDat	ENSG00000250802	5	77086740	77166909	0.032395	rs2069700	5.62	rs12657223	0.0786	-4.48	-2.006	5328	1	top1	0.079	1.1e-10	2.0056	0.0449	1	0.360696	0.639304
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000245060.wgt.RDat	ENSG00000245060	5	180830957	180835726	0.084131	rs373472616	6.44	rs173561	0.08937	6.85	-1.165	4578	1	top1	0.089	5.3e-12	-1.165	0.2441	0	0.827447323943662	0.172552676056338
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000145780.wgt.RDat	ENSG00000145780	5	115520908	115544894	0.093902	rs115194982	-4.1	rs10478174	0.0733	-6.36	0.7351	4247	1	top1	0.073	4.6e-10	-0.7351	0.462	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000204962.wgt.RDat	ENSG00000204962	5	140841187	141012344	0.130612	rs7707461	5.08	rs11949090	0.06956	-6.52	2.53579	3540	6	lasso	0.076	2e-10	-1.724	0.08478	0	0.52384175257732	0.47615824742268
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000197083.wgt.RDat	ENSG00000197083	5	150930645	150946289	0.090204	rs12173225	-4.18	rs216148	0.06838	6.56	-0.686	4864	3	lasso	0.12	3.2e-16	-1.303	0.192	0	0.75352131147541	0.24647868852459
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164463.wgt.RDat	ENSG00000164463	5	173056352	173139284	0.432686	rs74860166	-10.4	rs3103580	0.2757	-11.88	-0.612	5588	7	lasso	0.31	1.1e-42	0.694	0.487	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000152942.wgt.RDat	ENSG00000152942	5	69369293	69414801	0.106379	rs34391887	4.36	rs149080269	0.0696	6.37	-0.0803	2253	1	top1	0.07	1.3e-09	-0.0803	0.936	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000113048.wgt.RDat	ENSG00000113048	5	72219409	72320646	0.279801	rs7448221	-9.85	rs76210478	0.3891	13.17	-9.468	3912	4	lasso	0.4	6.3e-57	-9.679	3.7e-22	1	4.4289e-20	1
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000165671.wgt.RDat	ENSG00000165671	5	177133025	177300215	0.087704	rs11748761	9.33	rs4482915	0.057	6.37	1.509	4242	1	top1	0.057	3.9e-08	1.509	0.131	0	0.655618257261411	0.344381742738589
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000272081.wgt.RDat	ENSG00000272081	5	72955206	72955699	0.304957	rs9637820	6.29	rs1674654	0.34	-13.53	1.232	4006	16	lasso	0.36	8.6e-50	-1.235	0.217	0	0.791917682926829	0.208082317073171
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000228212.wgt.RDat	ENSG00000228212	5	37209364	37212381	0.121212	rs7730373	3.41	rs4549554	0.0765	-7.01	1.132	4233	4	lasso	0.078	1.2e-10	-1.038	0.299	0	0.884302222222222	0.115697777777778
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000248483.wgt.RDat	ENSG00000248483	5	93733220	93741637	0.478967	rs73140270	-6.34	rs1010127	0.3722	-13.66	-1.231	2497	1	top1	0.37	1.6e-52	1.231	0.218	0	0.792196363636364	0.207803636363636
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000170214.wgt.RDat	ENSG00000170214	5	159916783	159972544	0.312484	rs13436221	-4.63	rs36071027	0.254	11.5	-0.0698	3705	13	enet	0.26	7.7e-35	0.0314	0.975	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000113140.wgt.RDat	ENSG00000113140	5	151661096	151687165	0.072933	rs62395602	9.02	rs10067471	0.035515	5.77	0.239	5260	1	lasso	0.057	4.4e-08	0.2388	0.811	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000250182.wgt.RDat	ENSG00000250182	5	14651941	14653329	0.212026	rs140901589	4.01	rs6554808	0.211	10.39	-0.212	2918	1	top1	0.21	1.2e-27	-0.2122	0.832	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000249014.wgt.RDat	ENSG00000249014	5	76242024	76242404	0.099812	rs2434203	4.33	rs10061770	0.1439	8.34	1.611	4902	1	top1	0.14	8.9e-19	1.611	0.107	0	0.587518348623853	0.412481651376147
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000255622.wgt.RDat	ENSG00000255622	5	141155996	141159061	0.179973	rs79178889	4.73	rs13188675	0.149198	-8.9	0.0034	3953	1	top1	0.15	1.9e-19	-0.0034	0.9973	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000134480.wgt.RDat	ENSG00000134480	5	87391494	87413019	0.015643	rs780404	12	rs4916890	0.00204	-2.87	3.777	2403	1	top1	0.002	0.16	-3.777	0.000159	1	0.00284064179104478	0.997159358208955
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000249751.wgt.RDat	ENSG00000249751	5	139448556	139462743	0.105737	rs6866390	-7.84	rs72805849	0.08507	-6.63	-0.2252	2585	1	top1	0.085	1.8e-11	0.2252	0.822	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000181904.wgt.RDat	ENSG00000181904	5	134845680	134859737	0.194598	rs66465003	5.26	rs66465003	0.0911	-7.21	5.2639	3931	10	lasso	0.14	9.6e-19	-5.3633	8.17e-08	1	2.38524146341463e-06	0.999997614758537
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164296.wgt.RDat	ENSG00000164296	5	149993118	150001167	0.001105	rs6861480	-17.3	rs11739374	0.015966	-4.14	-1.848	4579	3	lasso	0.017	0.0021	1.807	0.0708	0	0.484272	0.515728
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000255647.wgt.RDat	ENSG00000255647	5	90410000	90410669	0.246335	rs116215042	3.4	rs2432179	0.2276	10.92	1.403	1918	5	lasso	0.23	4.6e-30	1.381	0.167	0	0.711456338028169	0.288543661971831
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000188573.wgt.RDat	ENSG00000188573	5	168529116	168530634	0.098434	rs2216570	-10.2	rs62382791	0.00436	-4.77	-0.965	4297	12	enet	0.023	0.00035	1.942	0.0521	0	0.394706962025316	0.605293037974683
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000113441.wgt.RDat	ENSG00000113441	5	96935394	97037515	0.505539	rs111833362	-6.21	rs1862313	0.44821	-15	-0.281	4926	4	lasso	0.5	2.4e-76	-0.117	0.9071	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000154153.wgt.RDat	ENSG00000154153	5	16473038	16617058	0.027262	rs115050795	-4	rs35195537	0.0426	5.16	-0.7218	2417	1	top1	0.043	1.9e-06	-0.722	0.47	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000226432.wgt.RDat	ENSG00000226432	5	24170370	24171246	0.148475	rs1826776	10.2	5:23281680:C:T	0.0891	7.77	-2.18	1806	19	enet	0.13	4e-17	-0.78	0.436	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000158458.wgt.RDat	ENSG00000158458	5	139846779	140043299	0.338615	rs114606652	-4.38	rs13168342	0.40027	14.24	0.9989	2643	3	lasso	0.41	1.6e-58	0.7772	0.437	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000198939.wgt.RDat	ENSG00000198939	5	178895894	178933212	0.033032	rs30385	17.4	rs12521425	0.02449	-4.88	-0.953	6665	3	lasso	0.047	6.5e-07	0.686	0.493	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000276547.wgt.RDat	ENSG00000276547	5	141397987	141512979	0.265895	rs116708269	3.14	rs801399	0.317083	13.16	1.2668	4297	23	enet	0.35	5.7e-48	1.658	0.09735	0	0.554895	0.445105
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000112902.wgt.RDat	ENSG00000112902	5	9035026	9546075	0.227715	rs257098	5.08	rs2388366	0.0516	-7.11	1.175	4217	7	lasso	0.13	6.2e-17	0.0678	0.946	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000248445.wgt.RDat	ENSG00000248445	5	116447547	116508276	0.119085	rs114527987	3.64	rs813761	0.0874	6.99	-0.269	4487	1	top1	0.087	9.2e-12	-0.269	0.788	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000120729.wgt.RDat	ENSG00000120729	5	137867791	137887851	0.216177	rs17171942	6.21	rs258548	0.1123	-7.72	0.624	3555	4	lasso	0.16	3.2e-20	-1.726	0.0843	0	0.52384175257732	0.47615824742268
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000178338.wgt.RDat	ENSG00000178338	5	178859953	178888122	0.189388	rs173561	13.37	rs13178333	0.12103	8.39	1.404	6635	4	lasso	0.14	4.3e-18	1.278	0.201	0	0.768541121495327	0.231458878504673
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000247516.wgt.RDat	ENSG00000247516	5	8450743	8463095	0.251005	rs17257513	-5.86	rs13163862	0.1603	9.12	-0.664	3495	5	lasso	0.19	2.5e-25	-0.897	0.3696	0	0.966409090909091	0.0335909090909091
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000249363.wgt.RDat	ENSG00000249363	5	145728360	145729349	0.385847	rs3844539	7.69	rs248577	0.5106	16.23	0.289	3613	5	lasso	0.52	6.3e-82	0.49	0.6243	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164347.wgt.RDat	ENSG00000164347	5	74721204	74767371	0.033677	rs138001766	-3.65	rs16870874	0.055895	-5.69	-0.622	4656	1	top1	0.056	5.3e-08	0.622	0.534	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000224186.wgt.RDat	ENSG00000224186	5	135033280	135358219	0.044028	rs31519	-18.15	rs10078186	0.0623	-6.04	1.471	4034	1	top1	0.062	9.3e-09	-1.471	0.1412	0	0.673372111553785	0.326627888446215
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000131187.wgt.RDat	ENSG00000131187	5	177402140	177409576	0.200368	rs4554246	-3.57	rs13153321	0.0913	-7.85	0.302	4636	4	lasso	0.12	1e-15	-0.243	0.808	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000250629.wgt.RDat	ENSG00000250629	5	38783580	38792754	0.060989	rs62359724	6.24	rs11111	0.1363	-8.36	-1.0754	4465	1	top1	0.14	8.3e-18	1.0754	0.2822	0	0.868363496143959	0.131636503856041
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000235558.wgt.RDat	ENSG00000235558	5	71220356	71259238	0.468753	rs3098387	-6.51	rs4704274	0.33334	13.08	-4.94016	2087	24	enet	0.35	1.6e-48	-5.13045	2.89e-07	1	7.2069375e-06	0.9999927930625
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000080709.wgt.RDat	ENSG00000080709	5	114360945	114496500	0.258047	rs36944	-2.58	rs111374120	0.2871	12.24	1.56	4812	1	top1	0.29	1e-38	1.56	0.119	0	0.62475	0.37525
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000145860.wgt.RDat	ENSG00000145860	5	159157409	159210053	0.140317	rs72808175	3.98	rs1145610	0.1045	-7.28	-3.003	3799	1	top1	0.1	7.6e-14	3.0026	0.00268	1	0.035644	0.964356
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164151.wgt.RDat	ENSG00000164151	5	5420664	5490234	0.360764	rs159982	3.41	rs1816421	0.248	12.3	0.409	3321	8	lasso	0.29	9.2e-40	0.393	0.694	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000248275.wgt.RDat	ENSG00000248275	5	181261212	181272307	0.057991	rs34865693	6.64	rs12521640	0.0576	5.97	2.737	3409	1	top1	0.058	3.3e-08	2.737	0.0062	1	0.0757285714285714	0.924271428571429
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000131435.wgt.RDat	ENSG00000131435	5	132257671	132273454	0.118352	rs115946194	3.6	rs30736	0.07648	-7.16	1.6145	2948	2948	blup	0.088	8.3e-12	-0.6103	0.542	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000242110.wgt.RDat	ENSG00000242110	5	33986178	34008108	0.154338	rs256792	-4.52	rs34666210	0.161	-9.19	-0.41	4668	1	top1	0.16	6e-21	0.41	0.6821	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164219.wgt.RDat	ENSG00000164219	5	115204012	115262872	0.233195	rs78151087	3.27	rs13178721	0.1654	-9.14	1.256	4302	4	lasso	0.17	9.8e-23	-1.255	0.21	0	0.778235294117647	0.221764705882353
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000204970.wgt.RDat	ENSG00000204970	5	140786136	141012347	0.266123	rs17208010	-3.44	rs34596629	0.15346	-9.23	2.09	3401	1	top1	0.15	5.3e-20	-2.09	0.0366	0	0.322133823529412	0.677866176470588
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000152495.wgt.RDat	ENSG00000152495	5	111223653	111494886	0.2758	rs73229341	3.54	5:110316710:A:G	0.24384	11.86	-2.3536	3894	8	lasso	0.28	3.2e-38	-2.2623	0.0237	1	0.234453719008264	0.765546280991735
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000081853.wgt.RDat	ENSG00000081853	5	141338760	141512979	0.082574	rs11749161	-7.45	rs2163786	0.073534	-6.46	1.479	4187	1	top1	0.074	4.2e-10	-1.479	0.139	0	0.673372111553785	0.326627888446215
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000135074.wgt.RDat	ENSG00000135074	5	157395534	157575775	0.253368	rs2963454	15.53	rs11743435	0.30301	-12.51	-1.14	3099	6	lasso	0.31	2.1e-42	1.21	0.2253	0	0.805027164179104	0.194972835820896
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000261604.wgt.RDat	ENSG00000261604	5	43287601	43290839	0.185133	rs139418321	8.23	rs2940945	0.1827	-9.91	-0.861	3604	1	top1	0.18	7.6e-24	0.861	0.389	0	0.984424947145877	0.0155750528541225
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000248240.wgt.RDat	ENSG00000248240	5	43515274	43525310	0.042599	rs72763161	-9.73	rs56252470	0.11518	-7.71	-0.6786	3611	17	enet	0.13	2.5e-17	-1.7424	0.0814	0	0.521047058823529	0.478952941176471
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000272040.wgt.RDat	ENSG00000272040	5	75608817	75609983	0.473338	rs4704337	9.5	rs904715	0.388	-13.97	0.901	4472	1	top1	0.39	3.1e-55	-0.901	0.3675	0	0.966409090909091	0.0335909090909091
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000049883.wgt.RDat	ENSG00000049883	5	72320367	72368395	0.265998	rs72766687	-6.8	rs276592	0.2929	12.2	-4.416	3910	8	lasso	0.37	8.3e-52	-4.943	7.69e-07	1	1.840986e-05	0.99998159014
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000246763.wgt.RDat	ENSG00000246763	5	98769618	98773469	0.315357	rs7715083	3.62	rs72781515	0.47971	15.56	1.54	3028	1	top1	0.48	6.9e-73	1.54	0.124	0	0.645339130434783	0.354660869565217
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000226306.wgt.RDat	ENSG00000226306	5	137801193	137810751	0.153577	rs114700509	-4.32	rs55928671	0.10364	7.5	-1.0441	3603	5	lasso	0.14	5.3e-18	0.9765	0.3288	0	0.915287441860465	0.0847125581395349
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000215158.wgt.RDat	ENSG00000215158	5	34164698	34244796	0.174046	rs6897454	3.51	rs57869832	0.1932	10.16	-1.384	4610	16	enet	0.21	2e-27	-1.394	0.163	1	0.703612903225806	0.296387096774194
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164211.wgt.RDat	ENSG00000164211	5	111496033	111512590	0.152717	rs115620800	-3.92	rs10054227	0.104	8.08	-2.997	3817	2	lasso	0.11	7.3e-15	-3.006	0.00265	0	0.0356410112359551	0.964358988764045
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000161011.wgt.RDat	ENSG00000161011	5	179806398	179838078	0.470572	rs35461869	-15.3	rs11249584	0.49067	16.09	-0.41	6617	10	lasso	0.51	8.9e-79	-0.357	0.721	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000112851.wgt.RDat	ENSG00000112851	5	65926475	66082549	0.404205	rs30760	-3.88	rs266593	0.3006	12.71	0.0557	4275	33	enet	0.34	8.3e-47	-0.2957	0.7675	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000215068.wgt.RDat	ENSG00000215068	5	43041575	43045390	0.096695	rs181534164	3.38	rs9282983	0.111	-7.79	1.223	3428	1	top1	0.11	1.2e-14	-1.223	0.222	0	0.802821752265861	0.197178247734139
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000272234.wgt.RDat	ENSG00000272234	5	42806394	42806997	0.188269	rs202002048	-5.46	rs9292826	0.16986	9.26	-0.163	3152	20	enet	0.17	8e-23	-0.0527	0.958	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000204767.wgt.RDat	ENSG00000204767	5	169864264	169980740	0.140869	rs72834404	-3.81	rs17734281	0.0194	4.96	-0.601	4974	1	top1	0.019	0.0011	-0.601	0.548	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000155545.wgt.RDat	ENSG00000155545	5	56919602	56971675	0.25687	rs6869557	-7.24	rs6450364	0.2565	-11.38	4.679	4875	1	top1	0.26	3.8e-34	-4.679	2.88e-06	1	6.384e-05	0.99993616
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164331.wgt.RDat	ENSG00000164331	5	73552335	73565686	0.329172	rs386108	16.19	rs6871969	0.1781	9.85	-0.6843	4684	50	enet	0.2	1.2e-26	-0.6263	0.531	0	1	0
